27	92	68	
55	4	35	
84	60	13	
8	87	0	
92	70	79	
85	38	99	
75	40	5	
90	96	7	
96	13	60	
60	72	47	
66	68	7	
81	24	77	
7	18	30	
37	62	5	
41	7	13	
60	36	59	
72	63	56	
58	15	2	
71	8	19	
67	63	35	
77	68	76	
49	0	89	
19	74	27	
7	2	23	
77	18	21	
51	16	73	
80	40	37	
11	93	46	
69	12	65	
97	30	67	
70	16	38	
49	91	87	
62	24	3	
5	7	85	
92	39	85	
90	80	82	
64	55	80	
72	11	49	
1	82	22	
42	80	49	
92	41	5	
95	11	22	
15	41	19	
77	76	56	
77	48	12	
4	54	2	
9	29	10	
7	38	25	
61	70	48	
76	21	36	
62	80	78	
4	41	52	
95	19	56	
63	85	88	
11	17	79	
16	2	95	
84	65	33	
76	10	78	
43	69	28	
53	7	78	
39	72	9	
35	86	17	
22	2	55	
44	6	74	
91	19	55	
9	86	1	
35	15	8	
72	12	35	
88	55	79	
80	42	84	
90	41	31	
71	12	73	
2	91	31	
55	92	57	
62	5	65	
48	33	72	
17	0	1	
20	41	59	
49	46	11	
58	58	80	
62	84	52	
41	3	10	
62	99	25	
43	81	77	
59	67	58	
65	56	11	
24	74	38	
88	97	91	
27	58	32	
97	53	23	
65	32	96	
13	18	38	
77	76	49	
80	96	89	
35	57	51	
24	11	17	
43	98	33	
79	67	52	
87	7	31	
20	42	68	
56	38	2	
93	0	2	
31	92	14	
52	68	96	
45	72	14	
36	91	38	
66	65	42	
67	44	83	
61	10	71	
45	72	38	
55	79	60	
11	54	25	
3	91	84	
91	2	61	
74	12	46	
54	69	40	
98	80	5	
62	49	18	
52	58	16	
70	18	52	
62	31	2	
33	71	11	
34	72	60	
2	64	98	
81	56	45	
47	27	76	
53	78	5	
78	65	39	
69	93	54	
59	83	26	
66	96	45	
68	3	96	
67	69	92	
89	40	65	
24	99	58	
34	80	33	
38	33	53	
78	47	84	
7	16	49	
98	45	52	
63	11	92	
10	14	69	
55	86	30	
60	38	96	
81	41	32	
48	87	24	
31	15	45	
75	18	60	
50	31	1	
78	85	53	
33	95	9	
22	85	93	
4	93	62	
40	57	62	
6	78	37	
21	87	55	
42	92	90	
49	51	22	
8	31	48	
69	17	73	
38	64	56	
2	47	82	
35	10	47	
45	95	43	
35	71	14	
46	40	6	
13	46	71	
8	29	30	
73	92	25	
21	58	0	
65	40	79	
76	67	31	
85	63	99	
60	64	81	
15	29	59	
37	16	24	
44	52	31	
54	24	91	
48	18	25	
3	24	1	
52	23	59	
55	72	84	
84	43	69	
85	62	79	
18	76	17	
59	48	97	
6	25	11	
55	40	75	
19	29	59	
70	13	48	
55	70	22	
26	30	46	
61	94	87	
62	61	0	
78	60	85	
31	86	57	
19	48	7	
57	0	26	
89	5	42	
47	42	77	
93	74	78	
97	75	69	
85	98	35	
71	88	56	
54	28	69	
74	65	66	
25	19	4	
57	22	18	
11	5	14	
8	14	55	
25	35	27	
42	79	31	
21	89	10	
99	45	67	
5	81	80	
34	85	50	
99	76	47	
56	23	36	
61	26	33	
58	94	4	
10	95	12	
21	65	0	
75	86	94	
88	32	0	
43	53	65	
29	10	20	
36	95	58	
94	91	82	
3	5	31	
37	41	59	
90	41	97	
37	47	46	
26	27	56	
23	59	64	
82	49	94	
98	30	15	
58	52	85	
33	66	56	
46	91	49	
0	3	90	
3	64	1	
23	50	19	
2	59	43	
36	94	62	
79	20	94	
11	41	9	
80	41	6	
25	95	37	
88	69	44	
97	17	66	
7	49	88	
71	56	89	
58	16	49	
83	50	11	
40	19	28	
8	15	85	
40	95	76	
53	7	67	
16	82	87	
54	32	38	
79	33	22	
19	22	62	
2	9	9	
25	48	62	
21	91	3	
26	28	4	
73	67	71	
16	41	49	
48	95	3	
73	7	3	
94	16	98	
39	60	59	
3	37	0	
41	58	88	
72	21	67	
53	46	94	
12	24	60	
30	99	96	
9	99	35	
31	23	61	
76	95	7	
89	4	87	
21	14	27	
38	69	90	
71	91	95	
48	81	72	
82	45	19	
69	16	13	
11	10	29	
88	46	57	
22	35	91	
75	99	94	
55	81	97	
7	88	43	
18	76	54	
84	78	37	
74	46	26	
78	31	93	
16	57	63	
59	79	13	
98	48	47	
38	51	11	
85	31	20	
69	72	30	
24	76	90	
23	8	85	
61	10	74	
89	55	84	
2	34	82	
93	4	2	
51	44	55	
60	90	22	
48	90	17	
76	90	63	
21	68	78	
75	46	47	
89	9	45	
31	89	89	
68	64	69	
43	37	65	
97	20	32	
10	21	1	
43	20	86	
1	5	8	
67	84	2	
12	87	62	
49	44	4	
76	36	15	
24	7	50	
59	4	28	
21	14	26	
61	11	26	
23	91	70	
11	18	23	
46	61	13	
19	91	39	
10	97	0	
74	90	47	
96	86	10	
43	49	87	
43	61	22	
56	99	1	
83	18	70	
10	91	95	
67	30	79	
34	93	63	
62	8	71	
73	75	5	
36	28	23	
13	95	37	
52	37	77	
79	56	5	
93	23	77	
13	58	99	
82	25	46	
87	5	30	
35	18	72	
7	42	38	
37	0	3	
73	63	87	
87	24	7	
65	51	4	
8	43	79	
39	36	98	
11	81	35	
89	77	69	
75	75	10	
24	81	69	
43	60	46	
9	74	89	
46	61	19	
13	27	59	
81	86	32	
98	1	79	
21	43	89	
36	90	37	
6	66	38	
75	8	99	
25	49	35	
34	59	58	
87	88	50	
1	10	31	
64	46	23	
16	17	57	
39	37	99	
78	55	16	
75	35	24	
59	29	83	
95	24	72	
96	21	69	
24	53	92	
54	33	58	
45	96	65	
72	68	94	
87	32	62	
17	75	96	
26	97	58	
3	8	0	
34	51	60	
68	42	1	
50	5	0	
56	43	3	
61	6	54	
33	23	28	
46	68	38	
24	25	45	
16	58	26	
63	75	60	
48	32	21	
71	18	54	
12	4	72	
89	80	0	
80	92	92	
93	75	41	
77	29	79	
3	67	92	
56	95	91	
14	31	47	
6	86	91	
43	47	35	
47	98	8	
10	1	14	
15	17	81	
95	48	15	
39	2	76	
29	72	5	
4	49	88	
48	64	1	
48	95	35	
74	86	47	
55	51	9	
8	63	2	
29	7	42	
99	92	70	
68	49	99	
21	51	90	
96	96	18	
38	64	35	
14	35	58	
85	50	83	
98	86	38	
99	17	60	
54	37	86	
9	40	86	
62	28	63	
67	49	29	
19	77	41	
11	26	67	
8	77	5	
76	85	72	
28	74	40	
37	4	91	
75	98	87	
34	70	76	
14	22	79	
61	43	87	
63	59	31	
42	33	86	
42	33	25	
37	22	7	
9	36	23	
6	15	71	
32	2	87	
99	39	85	
60	80	47	
98	11	69	
71	36	29	
39	84	69	
9	77	63	
55	33	9	
9	26	46	
62	80	23	
68	21	23	
34	88	17	
31	19	5	
44	36	12	
9	96	79	
23	61	45	
61	90	9	
16	94	33	
50	7	33	
99	83	56	
43	82	54	
99	80	29	
71	86	1	
76	87	60	
84	11	15	
47	87	90	
13	32	75	
77	80	91	
37	48	20	
63	42	28	
1	68	1	
26	37	77	
11	72	68	
61	27	42	
76	98	84	
2	79	89	
27	73	92	
80	17	90	
95	31	78	
0	65	71	
58	79	56	
32	20	76	
61	70	33	
56	55	67	
43	3	95	
56	12	50	
65	33	10	
27	51	63	
40	72	75	
91	7	44	
55	21	46	
85	24	22	
30	71	82	
74	58	51	
51	74	51	
95	29	75	
50	35	3	
25	98	72	
72	19	84	
17	85	7	
14	4	33	
93	85	51	
28	69	29	
7	93	11	
37	74	34	
91	17	29	
1	82	1	
10	43	33	
86	56	73	
12	72	75	
36	63	22	
32	72	48	
12	67	21	
50	43	45	
89	27	79	
5	10	91	
91	5	83	
70	23	1	
66	99	18	
36	18	44	
76	32	55	
91	2	69	
34	18	10	
62	55	27	
10	44	43	
98	84	75	
4	41	88	
72	35	63	
13	72	68	
88	74	16	
77	49	45	
42	13	75	
72	15	45	
91	32	84	
46	77	24	
93	70	98	
82	42	75	
65	87	1	
22	76	42	
37	21	85	
42	11	28	
32	19	62	
63	60	79	
65	53	54	
1	20	78	
13	55	47	
37	53	20	
53	49	27	
74	20	51	
46	18	51	
21	41	67	
25	22	64	
13	96	53	
16	58	87	
76	76	7	
80	14	74	
97	59	27	
27	32	63	
92	31	72	
10	50	21	
42	42	15	
96	7	3	
52	54	4	
0	86	33	
43	2	40	
48	90	19	
35	0	85	
88	37	42	
90	2	89	
46	69	3	
67	68	94	
61	64	70	
43	24	92	
69	59	38	
8	86	77	
57	16	24	
7	4	85	
87	74	26	
1	12	35	
60	71	54	
88	6	51	
28	1	2	
76	35	7	
52	40	7	
95	54	89	
3	96	4	
81	41	74	
25	4	51	
70	21	18	
93	7	6	
44	57	79	
19	5	53	
20	51	38	
67	71	8	
19	98	63	
44	94	57	
8	12	89	
78	66	20	
7	57	52	
71	17	63	
93	17	14	
78	5	74	
69	82	46	
21	8	27	
84	99	34	
6	60	31	
38	86	88	
44	18	65	
31	34	56	
60	23	81	
40	83	65	
67	14	57	
26	84	52	
52	52	1	
60	10	20	
82	12	77	
85	65	27	
8	26	21	
71	43	62	
51	21	75	
57	37	49	
52	0	21	
36	90	98	
93	49	7	
86	81	47	
35	72	72	
53	76	3	
56	47	66	
33	82	1	
75	35	39	
55	44	93	
70	99	68	
6	99	60	
77	25	43	
80	66	2	
14	93	4	
96	34	9	
62	9	90	
67	48	13	
7	95	46	
93	14	29	
30	47	69	
39	48	26	
56	25	99	
59	65	82	
14	75	91	
85	37	5	
31	97	73	
12	25	19	
14	82	17	
37	80	13	
4	49	66	
87	29	32	
48	45	98	
17	99	40	
92	85	55	
71	58	68	
40	29	3	
88	82	48	
22	15	72	
52	92	11	
37	74	45	
29	38	81	
51	98	95	
38	88	38	
16	92	30	
75	8	90	
30	54	50	
54	83	10	
61	24	57	
6	26	15	
14	58	32	
25	60	42	
52	45	10	
33	74	54	
57	92	60	
51	51	68	
42	61	71	
83	52	82	
26	87	89	
52	18	29	
73	4	85	
9	25	37	
51	47	2	
63	14	38	
60	52	11	
69	22	97	
21	30	1	
68	64	27	
33	87	0	
16	91	97	
25	36	60	
33	73	60	
98	47	96	
58	78	27	
20	88	31	
21	60	59	
55	30	71	
15	0	90	
83	41	5	
67	94	36	
86	11	94	
67	6	27	
57	4	25	
70	13	13	
95	25	59	
7	0	48	
77	95	73	
43	94	30	
40	83	14	
67	52	4	
56	60	15	
1	24	1	
34	78	33	
79	19	75	
40	89	34	
13	63	23	
86	18	22	
29	18	86	
88	92	68	
17	38	34	
74	24	16	
62	62	24	
29	12	93	
90	54	87	
95	69	74	
6	17	39	
89	93	23	
78	23	61	
69	24	21	
39	13	93	
55	1	88	
9	73	96	
87	59	80	
94	60	56	
71	68	54	
41	27	28	
17	27	61	
52	32	69	
4	19	86	
9	96	53	
27	37	1	
59	12	62	
44	41	25	
66	52	88	
48	6	85	
44	12	67	
95	54	11	
41	49	32	
36	63	5	
38	9	66	
89	73	46	
73	96	19	
84	18	83	
78	49	67	
42	81	7	
69	71	41	
68	34	90	
58	22	50	
72	2	56	
95	90	95	
14	1	76	
68	89	88	
52	6	3	
15	69	21	
66	11	22	
67	7	26	
25	58	43	
6	36	18	
6	60	35	
85	84	77	
59	42	33	
43	11	69	
65	31	21	
96	41	64	
51	64	61	
17	73	68	
55	79	0	
20	45	36	
21	42	19	
